"Intersection","Analysis Neighborhood","Latitude","Longitude"
"ARBOR ST \ SWISS AVE","Glen Park","37.7377243042","-122.43820953369"
"20TH ST \ CAROLINA ST \ JACK BALESTRERI WAY","Potrero Hill","37.75979232788","-122.40014648438"
"08TH AVE \ CLEMENT ST","Inner Richmond","37.78284835815","-122.46656036377"
"03RD AVE \ LAKE ST","Inner Richmond","37.78681564331","-122.46147155762"
"GERMANIA ST \ WEBSTER ST","Hayes Valley","37.77091598511","-122.42852020264"
"ANSON PL \ POWELL ST","Nob Hill","37.78985214233","-122.40872192383"
"GEARY BLVD \ SCOTT ST","Western Addition","37.78371810913","-122.43785095215"
"CONSTANSO WAY \ ESCONDIDO AVE","Sunset/Parkside","37.73476409912","-122.48857879639"
"FRANKLIN ST \ JACKSON ST","Pacific Heights","37.79372787476","-122.42469787598"
"ATHENS ST \ AVALON AVE","Excelsior","37.72476196289","-122.42609405518"
"41ST AVE \ ULLOA ST","Sunset/Parkside","37.74014282227","-122.49913024902"
"20TH AVE \ TARAVAL ST","Sunset/Parkside","37.74300384521","-122.47676086426"
"EUCALYPTUS DR \ MELBA AVE","Sunset/Parkside","37.73112869263","-122.47824859619"
"SANTIAGO ST \ SUNSET BLVD","Sunset/Parkside","37.74409103394","-122.49457550049"
"FRANKLIN ST \ HAYES ST","Hayes Valley","37.77709197998","-122.42133331299"
"20TH ST \ INDIANA ST","Potrero Hill","37.76036071777","-122.39141845703"
"43RD AVE \ GEARY BLVD","Outer Richmond","37.77920913696","-122.50402069092"
"CAPITOL AVE \ MINERVA ST","Oceanview/Merced/Ingleside","37.71575927734","-122.45905303955"
"DONNER AVE \ PHELPS ST","Bayview Hunters Point","37.72858428955","-122.40139770508"
"NEVADA ST \ POWHATTAN AVE","Bernal Heights","37.74139022827","-122.41136169434"
"BROADWAY \ WEBSTER ST","Pacific Heights","37.79447555542","-122.43327331543"
"HOWARD ST \ WASHBURN ST","South of Market","37.77466201782","-122.41358947754"
"HARMONIA ST \ MALOSI ST","Visitacion Valley","37.71154403687","-122.41770935059"
"14TH ST \ ALPINE TER \ ROOSEVELT WAY","Castro/Upper Market","37.76722335815","-122.43730163574"
"RALSTON ST \ SHIELDS ST","Oceanview/Merced/Ingleside","37.71789550781","-122.46894073486"
"SCOTT ST \ TURK ST","Western Addition","37.77986907959","-122.43707275391"
"BAY ST \ MASON ST","North Beach","37.80561828613","-122.41360473633"
"KEITH ST \ PALOU AVE","Bayview Hunters Point","37.7318572998","-122.38716888428"
"CEDRO AVE \ MERCEDES WAY","West of Twin Peaks","37.72715377808","-122.47032165527"
"FULTON ST \ LAGUNA ST","Hayes Valley","37.77832794189","-122.42664337158"
"12TH ST \ MISSION ST \ OTIS ST \ SOUTH VAN NESS AVE","Mission","37.77305221558","-122.41861724854"
"16TH ST \ HOFF ST","Mission","37.76499557495","-122.42057800293"
"BERNARD ST \ LEAVENWORTH ST","Russian Hill","37.79610824585","-122.41674041748"
"OXFORD ST \ SILLIMAN ST","Excelsior","37.72737121582","-122.41988372803"
"OFARRELL ST \ SCOTT ST","Western Addition","37.78266143799","-122.43762969971"
"MISSION BAY BLVD \ VARA ST","Mission Bay","37.77121353149","-122.38777923584"
"19TH AVE \ ORTEGA ST","Sunset/Parkside","37.75238037109","-122.47629547119"
"45TH AVE \ NORIEGA ST","Sunset/Parkside","37.75300979614","-122.50433349609"
"23RD AVE \ CLEMENT ST","Outer Richmond","37.78212356567","-122.48273468018"
"GILMAN AVE \ INGALLS ST","Bayview Hunters Point","37.72034835815","-122.39186859131"
"BENTON AVE \ ROSCOE ST","Bernal Heights","37.73401641846","-122.41881561279"
"19TH AVE \ WAWONA ST","West of Twin Peaks","37.73745346069","-122.47528839111"
"33RD AVE \ CABRILLO ST","Outer Richmond","37.77404403687","-122.49290466309"
"DIVISADERO ST \ JACKSON ST","Pacific Heights","37.79162979126","-122.44115447998"
"VALLEJO ST \ VAN NESS AVE","Marina","37.79669189453","-122.42359924316"
"TURK ST \ VAN NESS AVE","Western Addition","37.78195953369","-122.42063903809"
"HARPER ST \ RANDALL ST","Glen Park","37.74075317383","-122.42984008789"
"COLE ST \ FREDERICK ST","Haight Ashbury","37.76672744751","-122.45014190674"
"ELIZABETH ST \ GUERRERO ST","Mission","37.75277709961","-122.42291259766"
"BAYSIDE DR \ GATEVIEW AVE","Treasure Island","37.82944869995","-122.37600708008"
"LEVANT ST \ VULCAN STWY","Castro/Upper Market","37.76348114014","-122.44198608398"
"CENTRAL AVE \ GROVE ST","Lone Mountain/USF","37.77508544922","-122.44459533691"
"41ST AVE \ MORAGA ST","Sunset/Parkside","37.75505447388","-122.50017547607"
"FILBERT ST \ LEAVENWORTH ST","Russian Hill","37.80034255981","-122.41758728027"
"LEONA TER \ LYON ST","Presidio Heights","37.78313827515","-122.44452667236"
"39TH AVE \ SANTIAGO ST","Sunset/Parkside","37.74397277832","-122.49724578857"
"COLUMBIA SQUARE ST \ HARRISON ST","South of Market","37.77661895752","-122.40489959717"
"JUANITA WAY \ LANSDALE AVE","West of Twin Peaks","37.73900985718","-122.45932769775"
"BOWLING GREEN DR \ MARTIN LUTHER KING JR DR","Golden Gate Park","37.76744842529","-122.46067810059"
"EXECUTIVE PARK BLVD \ SANDPIPER COVE WAY \ THOMAS MELLON DR","Bayview Hunters Point","37.71127319336","-122.39260864258"
"LYON ST \ POST ST","Presidio Heights","37.78368759155","-122.44464111328"
"ASHBURY ST \ FELL ST","Lone Mountain/USF","37.77278900146","-122.44749450684"
"CLIPPER TER \ HIGH ST","Noe Valley","37.74800872803","-122.44347381592"
"BAY SHORE BLVD \ CORTLAND AVE","Bayview Hunters Point","37.73956680298","-122.40697479248"
"CALIFORNIA ST \ FRANKLIN ST","Pacific Heights","37.79016113281","-122.4239730835"
"JUSTIN DR \ MURRAY ST","Bernal Heights","37.73384094238","-122.42237854004"
"34TH AVE \ MORAGA ST","Sunset/Parkside","37.75539779663","-122.49267578125"
"AMBER DR \ CORALINO LN","Noe Valley","37.74433135986","-122.44281005859"
"BUSH ST \ VAN NESS AVE","Nob Hill","37.78849029541","-122.42195129395"
"KNOTT CT \ WATT AVE","Excelsior","37.70910644531","-122.44090270996"
"BRODERICK ST \ VALLEJO ST","Pacific Heights","37.79417419434","-122.44338226318"
"GOLDEN GATE AVE \ GOUGH ST","Western Addition","37.78061294556","-122.42372894287"
"GLOVER ST \ LEAVENWORTH ST","Russian Hill","37.79707336426","-122.41693878174"
"CARRIZAL ST \ PARQUE DR","Visitacion Valley","37.70991134644","-122.42031860352"
"47TH AVE \ ULLOA ST","Sunset/Parkside","37.73986053467","-122.50556182861"
"TOLL PLAZA TUNNEL \ UNNAMED 152","Presidio","37.80689620972","-122.47602081299"
"MOUNTVIEW CT \ PANORAMA DR","Twin Peaks","37.74736022949","-122.45117950439"
"OTSEGO AVE \ SANTA YNEZ AVE","Outer Mission","37.72468185425","-122.44031524658"
"34TH AVE \ GEARY BLVD","Outer Richmond","37.77965164185","-122.49437713623"
"CERRITOS AVE \ OCEAN AVE \ WESTGATE DR","West of Twin Peaks","37.72723770142","-122.46668243408"
"DODGE ST \ TURK ST","Tenderloin","37.78242111206","-122.41698455811"
"DE HARO ST \ DIVISION ST","Mission Bay","37.76988601685","-122.40207672119"
"EL VERANO WAY \ SAINT ELMO WAY","West of Twin Peaks","37.73188400269","-122.45970153809"
"04TH ST \ CHINA BASIN ST","Mission Bay","37.7718963623","-122.39128112793"
"21ST ST \ QUANE ST","Mission","37.75666809082","-122.42498016357"
"MINERVA ST \ SUMMIT ST","Oceanview/Merced/Ingleside","37.71579360962","-122.45351409912"
"ALEMANY BLVD \ NIAGARA AVE","Outer Mission","37.71696853638","-122.44342803955"
"20TH ST \ HAMPSHIRE ST","Mission","37.75930404663","-122.40794372559"
"17TH ST \ HAMPSHIRE ST","Mission","37.76442718506","-122.40842437744"
"CLIPPER ST \ CLIPPER TER \ GRAND VIEW AVE","Noe Valley","37.7481842041","-122.4425201416"
"EDINBURGH ST \ GENEVA AVE","Excelsior","37.71457672119","-122.43698883057"
"CLAY ST \ JONES ST","Nob Hill","37.79322433472","-122.41446685791"
"LYON ST \ PACIFIC AVE","Pacific Heights","37.79187774658","-122.44629669189"
"45TH AVE \ MORAGA ST","Sunset/Parkside","37.7548789978","-122.5044631958"
"SAN LORENZO WAY \ SANTA MONICA WAY","West of Twin Peaks","37.73863220215","-122.46436309814"
"CAINE AVE \ RIDGE LN","Oceanview/Merced/Ingleside","37.71812438965","-122.44985198975"
"MADDUX AVE \ SCOTIA AVE","Bayview Hunters Point","37.73231124878","-122.40002441406"
"DELANO AVE \ GENEVA AVE","Outer Mission","37.72008514404","-122.44512939453"
"POST ST \ POWELL ST","Financial District/South Beach","37.78829193115","-122.40840148926"
"GENNESSEE ST \ MANGELS AVE","West of Twin Peaks","37.73305892944","-122.45116424561"
"BROADWAY \ TAYLOR ST","Nob Hill","37.79703903198","-122.41355895996"
"DONNER AVE \ JENNINGS ST","Bayview Hunters Point","37.72329330444","-122.39206695557"
"09TH AVE \ MORAGA ST","Inner Sunset","37.75658035278","-122.46578979492"
"14TH AVE \ FANNING WAY","Inner Sunset","37.74977493286","-122.47101593018"
"GEARY BLVD \ SPRUCE ST","Presidio Heights","37.78171920776","-122.45317077637"
"QUINT ST \ THORNTON AVE \ WATERVILLE ST","Bayview Hunters Point","37.7310256958","-122.40202331543"
"COLERIDGE ST \ KINGSTON ST","Bernal Heights","37.74131393433","-122.42126464844"
"LEDYARD ST \ MERCURY ST","Bayview Hunters Point","37.73246383667","-122.40126800537"
"FOERSTER ST \ HEARST AVE","West of Twin Peaks","37.73069000244","-122.44886016846"
"24TH ST \ DE HARO ST","Potrero Hill","37.7533454895","-122.40059661865"
"EL CAMINO DEL MAR \ SEACLIFF AVE","Seacliff","37.78748703003","-122.48963928223"
"JUANITA WAY \ UNNAMED 037","West of Twin Peaks","37.7410736084","-122.4556427002"
"ELM ST \ SCOTT ST","Western Addition","37.77940368652","-122.43698120117"
"BROADWAY \ DIRK DIRKSEN PL","North Beach","37.79811859131","-122.40467834473"
"PORTOLA DR \ WAITHMAN WAY","West of Twin Peaks","37.74166870117","-122.45635986328"
"JUNIPERO SERRA BLVD \ LYNDHURST DR","West of Twin Peaks","37.72481155396","-122.47257232666"
"FELL ST \ FILLMORE ST","Hayes Valley","37.77490234375","-122.43101501465"
"KIRKHAM ST \ SUNSET BLVD","Sunset/Parkside","37.75900268555","-122.49562072754"
"48TH AVE \ LINCOLN WAY","Sunset/Parkside","37.76407623291","-122.50833129883"
"ITALY AVE \ MISSION ST","Outer Mission","37.7184677124","-122.43949890137"
"42ND AVE \ MORAGA ST","Sunset/Parkside","37.75500106812","-122.5012512207"
"08TH ST \ RINGOLD ST","South of Market","37.7745513916","-122.40952301025"
"LARKIN ST \ SACRAMENTO ST","Nob Hill","37.79170227051","-122.4192199707"
"FRONT ST \ SACRAMENTO ST","Financial District/South Beach","37.79428482056","-122.39897155762"
"CLEO RAND AVE \ DONAHUE ST","Bayview Hunters Point","37.72856903076","-122.37035369873"
"DAWNVIEW WAY \ GLENVIEW DR","Twin Peaks","37.74806976318","-122.44763946533"
"BLACKSTONE CT \ FRANKLIN ST","Marina","37.80074310303","-122.42610931396"
"BERNAL HEIGHTS BLVD \ BRADFORD ST","Bernal Heights","37.74194335938","-122.40944671631"
"LANE ST \ REVERE AVE","Bayview Hunters Point","37.73166275024","-122.39016723633"
"BEALE ST \ HOWARD ST","Financial District/South Beach","37.78992462158","-122.39427947998"
"GRATTAN ST \ STANYAN ST","Haight Ashbury","37.7636680603","-122.45240020752"
"HAYES ST \ SHRADER ST","Lone Mountain/USF","37.77310562134","-122.45262145996"
"21ST AVE \ IRVING ST","Sunset/Parkside","37.76346588135","-122.47926330566"
"DOLORES ST \ JERSEY ST","Mission","37.75103378296","-122.4250793457"
"PERSIA AVE \ SUNNYDALE AVE","McLaren Park","37.71828079224","-122.42583465576"
"ALEMANY BLVD \ THERESA ST","Outer Mission","37.72873306274","-122.43447875977"
"31ST AVE \ PACHECO ST","Sunset/Parkside","37.74994277954","-122.48906707764"
"30TH AVE \ PACHECO ST","Sunset/Parkside","37.74998855591","-122.4879989624"
"ELIZABETH ST \ SAN JOSE AVE","Mission","37.75285720825","-122.42154693604"
"COLERIDGE ST \ VIRGINIA AVE","Bernal Heights","37.74267959595","-122.42038726807"
"SERRANO DR \ TAPIA DR","Lakeshore","37.71905517578","-122.48142242432"
"33RD AVE \ CLEMENT ST","Lincoln Park","37.78162765503","-122.4934463501"
"42ND AVE \ KIRKHAM ST","Sunset/Parkside","37.75874710083","-122.50150299072"
"20TH ST \ DIAMOND ST","Castro/Upper Market","37.75755691528","-122.43688964844"
"CERRITOS AVE \ MONCADA WAY","West of Twin Peaks","37.72629928589","-122.46918487549"
"07TH ST \ MISSION BAY DR","Mission Bay","37.7693901062","-122.39862060547"
"19TH AVE \ SLOAT BLVD","Sunset/Parkside","37.73462677002","-122.47510528564"
"CAYUGA AVE \ OTTAWA AVE","Outer Mission","37.71618652344","-122.44694519043"
"25TH AVE \ ORTEGA ST","Sunset/Parkside","37.7520942688","-122.48277282715"
"CHICAGO WAY \ LAPHAM WAY \ LINDA VISTA STPS","Excelsior","37.71087265015","-122.43015289307"
"JOOST AVE \ LIPPARD AVE","West of Twin Peaks","37.73238372803","-122.4362411499"
"16TH ST \ VERMONT ST","Mission","37.76595687866","-122.40462493896"
"GENOA PL \ UNION ST","North Beach","37.80079650879","-122.40634155273"
"LAKESHORE DR \ OCEAN AVE","Sunset/Parkside","37.73188400269","-122.49430084229"
"BROADWAY \ SANSOME ST","Financial District/South Beach","37.79843139648","-122.40222930908"
"CAPRA WAY \ MALLORCA WAY","Marina","37.80289077759","-122.438621521"
"24TH ST \ CASTRO ST","Noe Valley","37.75130462646","-122.43408966064"
"ANDOVER ST \ OGDEN AVE","Bernal Heights","37.73607254028","-122.4167175293"
"CALIFORNIA ST \ SANSOME ST","Financial District/South Beach","37.79306030273","-122.40112304688"
"LESSING ST \ LIEBIG ST","Outer Mission","37.70835494995","-122.45592498779"
"RANDALL ST \ SANCHEZ ST","Glen Park","37.74011993408","-122.42873382568"
"08TH AVE \ LAWTON ST","Inner Sunset","37.75849151611","-122.46485137939"
"27TH AVE \ SEACLIFF AVE","Seacliff","37.78868103027","-122.48805999756"
"ARGUELLO BLVD \ GOLDEN GATE AVE","Lone Mountain/USF","37.77619171143","-122.45850372314"
"CLAY ST \ SANSOME ST","Chinatown","37.79483795166","-122.40148925781"
"14TH AVE \ ORTEGA WAY \ PACHECO ST","Inner Sunset","37.75261688232","-122.47090911865"
"HOLLISTER AVE \ JENNINGS ST","Bayview Hunters Point","37.72078323364","-122.39430236816"
"CENTRAL AVE \ PAGE ST","Haight Ashbury","37.77135848999","-122.44383239746"
"17TH ST \ ALBION ST","Mission","37.76324462891","-122.42269897461"
"SAN ALESO AVE \ UPLAND DR","West of Twin Peaks","37.73016738892","-122.46542358398"
"COUNTRY CLUB DR \ HUNTINGTON DR","Sunset/Parkside","37.73078918457","-122.49507141113"
"19TH AVE \ JUDAH ST","Sunset/Parkside","37.76169967651","-122.47701263428"
"INGALLS ST \ SHAFTER AVE","Bayview Hunters Point","37.72785949707","-122.38511657715"
"19TH ST \ CAPP ST","Mission","37.76029968262","-122.41812133789"
"DELTA ST \ WILDE AVE","Visitacion Valley","37.71781921387","-122.40727233887"
"FALMOUTH ST \ FOLSOM ST","South of Market","37.7794418335","-122.4044342041"
"MORSE ST \ POPE ST","Excelsior","37.71264648438","-122.44060516357"
"CALIFORNIA ST \ POWELL ST","Nob Hill","37.79204177856","-122.40917205811"
"CHURCH ST \ VALLEY ST","Noe Valley","37.74449920654","-122.42674255371"
"STONE ST \ WASHINGTON ST","Chinatown","37.79480743408","-122.40916442871"
"MARIPOSA ST \ UTAH ST","Mission","37.7632522583","-122.40630340576"
"ARMSTRONG AVE \ JENNINGS ST","Bayview Hunters Point","37.7251663208","-122.39036560059"
"BROADWAY \ OCTAVIA ST","Pacific Heights","37.79510498047","-122.42834472656"
"CAYUGA AVE \ FOOTE AVE","Outer Mission","37.71529769897","-122.44807434082"
"CYRIL MAGNIN ST \ EDDY ST","Tenderloin","37.7844543457","-122.40849304199"
"OCEAN AVE \ WOODACRE DR","West of Twin Peaks","37.73167037964","-122.47320556641"
"AVENUE B \ STURGEON ST","Treasure Island","37.82657241821","-122.37691497803"
"LINCOLN BLVD \ MERCHANT RD \ STOREY AVE","Presidio","37.80443954468","-122.47565460205"
"GOETTINGEN ST \ WILDE AVE","Visitacion Valley","37.71613311768","-122.40212249756"
"CESAR CHAVEZ ST \ MICHIGAN ST","Bayview Hunters Point","37.75038146973","-122.38561248779"
"OCEANVIEW TER \ PALMETTO AVE \ RAMSELL ST \ WORCESTER AVE","Oceanview/Merced/Ingleside","37.71068191528","-122.46616363525"
"NEWCOMB AVE \ RANKIN ST","Bayview Hunters Point","37.73946380615","-122.39725494385"
"BRUSSELS ST \ HARKNESS AVE","Visitacion Valley","37.71751403809","-122.40160369873"
"11TH AVE \ ANZA ST","Inner Richmond","37.77885055542","-122.46949768066"
"23RD ST \ VERMONT ST","Mission","37.75445556641","-122.40352630615"
"CHENERY ST \ MATEO ST","Glen Park","37.73638916016","-122.42897796631"
"MUNICH ST \ ROLPH ST","Excelsior","37.71210861206","-122.43343353271"
"OCEAN AVE \ SANTA ANA AVE","West of Twin Peaks","37.72959899902","-122.4686126709"
"BERRY ST \ KING ST","Mission Bay","37.77171707153","-122.39850616455"
"BOWDOIN ST \ BURROWS ST","Portola","37.72702789307","-122.41101074219"
"DETROIT ST \ STILLINGS AVE \ VISTA VERDE CT","West of Twin Peaks","37.73455810547","-122.4443359375"
"GEARY ST \ KEARNY ST","Financial District/South Beach","37.78796386719","-122.40348815918"
"LANSDALE AVE \ ROBINHOOD DR","West of Twin Peaks","37.73641967773","-122.45427703857"
"CARRIE ST \ WILDER ST","Glen Park","37.73402786255","-122.43283843994"
"17TH ST \ HARTFORD ST","Castro/Upper Market","37.762550354","-122.43405914307"
"AUSTIN ST \ VAN NESS AVE","Nob Hill","37.78896713257","-122.42194366455"
"17TH ST \ RHODE ISLAND ST","Mission Bay","37.7647819519","-122.40256500244"
"BRENTWOOD AVE \ HAZELWOOD AVE","West of Twin Peaks","37.73426818848","-122.45652008057"
"FARRAGUT AVE \ RAE AVE","Outer Mission","37.71060943604","-122.45014190674"
"FONT BLVD \ JUNIPERO SERRA BLVD","Lakeshore","37.71422958374","-122.47171020508"
"RIO CT \ TERESITA BLVD","West of Twin Peaks","37.73837661743","-122.44618225098"
"STOCKTON ST \ STOCKTON TUNL \ SUTTER ST","Financial District/South Beach","37.78943252563","-122.40695953369"
"23RD ST \ BRYANT ST","Mission","37.75439834595","-122.40925598145"
"NAPLES ST \ RUSSIA AVE","Excelsior","37.71929931641","-122.43238830566"
"14TH TI ST \ AVENUE M","Treasure Island","37.83005523682","-122.37018585205"
"TAYLOR ST \ VALPARAISO ST","Russian Hill","37.80122375488","-122.41439819336"
"LAUREL ST \ PACIFIC AVE","Presidio Heights","37.79121017456","-122.45099639893"
"BUCHANAN ST \ FILBERT ST","Marina","37.79843902588","-122.43239593506"
"DOUGLASS ST \ ORD CT","Castro/Upper Market","37.76348876953","-122.43961334229"
"GOUGH ST \ GROVE ST","Hayes Valley","37.77781677246","-122.42316436768"
"CORBETT AVE \ IRON ALY","Castro/Upper Market","37.75785446167","-122.44466400146"
"20TH ST \ VALENCIA ST","Mission","37.75849914551","-122.42127227783"
"CALIFORNIA ST \ HELEN ST","Nob Hill","37.7911567688","-122.41609954834"
"23RD ST \ GEORGIA LN","Potrero Hill","37.75557327271","-122.38497924805"
"BEVERLY ST \ HOLLOWAY AVE","West of Twin Peaks","37.72163009644","-122.47167205811"
"GRAND VIEW AVE \ HOFFMAN AVE","Twin Peaks","37.75417709351","-122.44107818604"
"JUNIPERO SERRA BLVD \ MERCEDES WAY \ WINSTON DR","West of Twin Peaks","37.72682571411","-122.47205352783"
"BURROWS ST \ GAMBIER ST","Excelsior","37.72445297241","-122.42086029053"
"ARGUELLO BLVD \ CALIFORNIA ST","Presidio Heights","37.78568267822","-122.45917510986"
"PINE ST \ TAYLOR ST","Nob Hill","37.79067230225","-122.41226959229"
"26TH ST \ RHODE ISLAND ST","Bayview Hunters Point","37.75063323975","-122.4012298584"
"CASHMERE ST \ DUKES CT","Bayview Hunters Point","37.73672103882","-122.3865737915"
"STEINER ST \ WILMOT ST","Pacific Heights","37.78727340698","-122.43519592285"
"HURON AVE \ WHIPPLE AVE","Outer Mission","37.71218109131","-122.44941711426"
"MANSELL ST \ SOMERSET ST","Portola","37.72050857544","-122.40500640869"
"ALVARADO ST \ SANCHEZ ST","Noe Valley","37.75395584106","-122.42988586426"
"HOLLADAY AVE \ YORK ST","Bernal Heights","37.74647521973","-122.40521240234"
"02ND ST \ DOW PL","Financial District/South Beach","37.78489685059","-122.39589691162"
"EDDY ST \ WEBSTER ST","Western Addition","37.78164672852","-122.43061065674"
"OFARRELL ST \ STOCKTON ST","Financial District/South Beach","37.78661346436","-122.40640258789"
"BEIDEMAN ST \ OFARRELL ST","Western Addition","37.78255844116","-122.43845367432"
"ANZA ST \ PARKER AVE","Lone Mountain/USF","37.78023910522","-122.45388031006"
"ATHENS ST \ CORDOVA ST","Excelsior","37.71226119995","-122.43584442139"
"CEDAR ST \ POLK ST","Tenderloin","37.78635787964","-122.41983032227"
"NIDO AVE \ TURK BLVD","Lone Mountain/USF","37.77875137329","-122.44603729248"
"DE MONTFORT AVE \ FAXON AVE","Oceanview/Merced/Ingleside","37.72364807129","-122.46022796631"
"ELLIS ST \ GOUGH ST","Western Addition","37.78340148926","-122.42429351807"
